frame_name, sperm_count, cluster_count, small_or_pinhead_count
14_frame_527,4,0,0
14_frame_528,4,0,0
14_frame_529,4,0,0
14_frame_530,4,0,0
14_frame_531,4,0,0
14_frame_532,4,0,0
14_frame_533,4,0,0
14_frame_534,4,0,0
14_frame_535,4,0,0
14_frame_536,4,0,0
14_frame_537,4,0,0
14_frame_538,4,0,0
14_frame_539,4,0,0
14_frame_540,4,0,0
14_frame_541,4,0,0
14_frame_542,4,0,0
14_frame_543,4,0,0
14_frame_544,4,0,0
14_frame_545,4,0,0
14_frame_546,4,0,0
14_frame_547,4,0,0
14_frame_548,4,0,0
14_frame_549,4,0,0
14_frame_550,4,0,0
14_frame_551,4,0,0
14_frame_552,4,0,0
14_frame_553,4,0,0
14_frame_554,4,0,0
14_frame_555,4,0,0
14_frame_556,4,0,0
14_frame_557,4,0,0
14_frame_558,4,0,0
14_frame_559,4,0,0
14_frame_560,4,0,0
14_frame_561,4,0,0
14_frame_562,4,0,0
14_frame_563,4,0,0
14_frame_564,4,0,0
14_frame_565,4,0,0
14_frame_566,4,0,0
14_frame_567,4,0,0
14_frame_568,4,0,0
14_frame_569,4,0,0
14_frame_570,4,0,0
14_frame_571,4,0,0
14_frame_572,4,0,0
14_frame_573,4,0,0
14_frame_574,4,0,0
14_frame_575,4,0,0
14_frame_576,4,0,0
14_frame_577,4,0,0
14_frame_578,4,0,0
14_frame_579,4,0,0
14_frame_580,4,0,0
14_frame_581,4,0,0
14_frame_582,4,0,0
14_frame_583,4,0,0
14_frame_584,4,0,0
14_frame_585,4,0,0
14_frame_586,4,0,0
14_frame_587,4,0,0
14_frame_588,4,0,0
14_frame_589,4,0,0
14_frame_590,4,0,0
14_frame_591,4,0,0
14_frame_592,4,0,0
14_frame_593,4,0,0
14_frame_594,4,0,0
14_frame_595,4,0,0
14_frame_596,4,0,0
14_frame_597,4,0,0
14_frame_598,4,0,0
14_frame_599,4,0,0
14_frame_600,4,0,0
14_frame_601,4,0,0
14_frame_602,4,0,0
14_frame_603,4,0,0
14_frame_604,4,0,0
14_frame_605,4,0,0
14_frame_606,4,0,0
14_frame_607,4,0,0
14_frame_608,4,0,0
14_frame_609,4,0,0
14_frame_610,4,0,0
14_frame_611,4,0,0
14_frame_612,4,0,0
14_frame_613,4,0,0
14_frame_614,4,0,0
14_frame_615,4,0,0
14_frame_616,4,0,0
14_frame_617,4,0,0
14_frame_618,4,0,0
14_frame_619,4,0,0
14_frame_620,4,0,0
14_frame_621,4,0,0
14_frame_622,4,0,0
14_frame_623,4,0,0
14_frame_624,4,0,0
14_frame_625,4,0,0
14_frame_626,4,0,0
14_frame_627,4,0,0
14_frame_628,4,0,0
14_frame_629,4,0,0
14_frame_630,4,0,0
14_frame_631,4,0,0
14_frame_632,4,0,0
14_frame_633,4,0,0
14_frame_634,4,0,0
14_frame_635,4,0,0
14_frame_636,4,0,0
14_frame_637,4,0,0
14_frame_638,4,0,0
14_frame_639,4,0,0
14_frame_640,4,0,0
14_frame_641,4,0,0
14_frame_642,4,0,0
14_frame_643,4,0,0
14_frame_644,4,0,0
14_frame_645,4,0,0
14_frame_646,4,0,0
14_frame_647,4,0,0
14_frame_648,4,0,0
14_frame_649,4,0,0
14_frame_650,4,0,0
14_frame_651,4,0,0
14_frame_652,4,0,0
14_frame_653,4,0,0
14_frame_654,4,0,0
14_frame_655,4,0,0
14_frame_656,4,0,0
14_frame_657,4,0,0
14_frame_658,4,0,0
14_frame_659,4,0,0
14_frame_660,4,0,0
14_frame_661,4,0,0
14_frame_662,4,0,0
14_frame_663,4,0,0
14_frame_664,4,0,0
14_frame_665,4,0,0
14_frame_666,4,0,0
14_frame_667,4,0,0
14_frame_668,4,0,0
14_frame_669,4,0,0
14_frame_670,4,0,0
14_frame_671,4,0,0
14_frame_672,3,0,0
14_frame_673,3,0,0
14_frame_674,3,0,0
14_frame_675,3,0,0
14_frame_676,3,0,0
14_frame_677,3,0,0
14_frame_678,3,0,0
14_frame_679,3,0,0
14_frame_680,3,0,0
14_frame_681,3,0,0
14_frame_682,3,0,0
14_frame_683,3,0,0
14_frame_684,3,0,0
14_frame_685,3,0,0
14_frame_686,3,0,0
14_frame_687,3,0,0
14_frame_688,3,0,0
14_frame_689,3,0,0
14_frame_690,3,0,0
14_frame_691,3,0,0
14_frame_692,3,0,0
14_frame_693,3,0,0
14_frame_694,3,0,0
14_frame_695,3,0,0
14_frame_696,3,0,0
14_frame_697,3,0,0
14_frame_698,3,0,0
14_frame_699,3,0,0
14_frame_700,3,0,0
14_frame_701,3,0,0
14_frame_702,3,0,0
14_frame_703,3,0,0
14_frame_704,3,0,0
14_frame_705,3,0,0
14_frame_706,3,0,0
14_frame_707,3,0,0
14_frame_708,3,0,0
14_frame_709,3,0,0
14_frame_710,3,0,0
14_frame_711,3,0,0
14_frame_712,3,0,0
14_frame_713,3,0,0
14_frame_714,3,0,0
14_frame_715,3,0,0
14_frame_716,3,0,0
14_frame_717,3,0,0
14_frame_718,3,0,0
14_frame_719,4,0,0
14_frame_720,4,0,0
14_frame_721,4,0,0
14_frame_722,4,0,0
14_frame_723,4,0,0
14_frame_724,4,0,0
14_frame_725,4,0,0
14_frame_726,4,0,0
14_frame_727,4,0,0
14_frame_728,4,0,0
14_frame_729,4,0,0
14_frame_730,4,0,0
14_frame_731,4,0,0
14_frame_732,4,0,0
14_frame_733,4,0,0
14_frame_734,4,0,0
14_frame_735,4,0,0
14_frame_736,4,0,0
14_frame_737,4,0,0
14_frame_738,4,0,0
14_frame_739,4,0,0
14_frame_740,4,0,0
14_frame_741,4,0,0
14_frame_742,4,0,0
14_frame_743,4,0,0
14_frame_744,4,0,0
14_frame_745,4,0,0
14_frame_746,4,0,0
14_frame_747,4,0,0
14_frame_748,4,0,0
14_frame_749,3,1,0
14_frame_750,3,1,0
14_frame_751,3,1,0
14_frame_752,3,1,0
14_frame_753,3,1,0
14_frame_754,3,1,0
14_frame_755,3,1,0
14_frame_756,3,1,0
14_frame_757,3,1,0
14_frame_758,3,1,0
14_frame_759,3,1,0
14_frame_760,3,1,0
14_frame_761,3,1,0
14_frame_762,3,1,0
14_frame_763,3,1,0
14_frame_764,3,1,0
14_frame_765,3,1,0
14_frame_766,3,1,0
14_frame_767,3,1,0
14_frame_768,3,1,0
14_frame_769,3,1,0
14_frame_770,3,1,0
14_frame_771,3,1,0
14_frame_772,3,1,0
14_frame_773,3,1,0
14_frame_774,3,1,0
14_frame_775,3,1,0
14_frame_776,3,1,0
14_frame_777,3,1,0
14_frame_778,3,1,0
14_frame_779,3,1,0
14_frame_780,3,1,0
14_frame_781,3,1,0
14_frame_782,3,1,0
14_frame_783,3,1,0
14_frame_784,3,1,0
14_frame_785,3,1,0
14_frame_786,3,1,0
14_frame_787,3,1,0
14_frame_788,3,1,0
14_frame_789,3,1,0
14_frame_790,3,1,0
14_frame_791,3,1,0
14_frame_792,3,1,0
14_frame_793,3,1,0
14_frame_794,3,1,0
14_frame_795,3,1,0
14_frame_796,3,1,0
14_frame_797,3,1,0
14_frame_798,3,1,0
14_frame_799,3,1,0
14_frame_800,3,1,0
14_frame_801,3,1,0
14_frame_802,3,1,0
14_frame_803,3,1,0
14_frame_804,3,1,0
14_frame_805,3,1,0
14_frame_806,3,1,0
14_frame_807,3,1,0
14_frame_808,3,1,0
14_frame_809,3,1,0
14_frame_810,3,1,0
14_frame_811,3,1,0
14_frame_812,3,1,0
14_frame_813,3,1,0
14_frame_814,3,1,0
14_frame_815,3,1,0
14_frame_816,3,1,0
14_frame_817,3,1,0
14_frame_818,3,1,0
14_frame_819,3,1,0
14_frame_820,3,1,0
14_frame_821,3,1,0
14_frame_822,3,1,0
14_frame_823,3,1,0
14_frame_824,3,1,0
14_frame_825,3,1,0
14_frame_826,3,1,0
14_frame_827,3,1,0
14_frame_828,3,1,0
14_frame_829,3,1,0
14_frame_830,3,1,0
14_frame_831,3,1,0
14_frame_832,3,1,0
14_frame_833,3,1,0
14_frame_834,3,1,0
14_frame_835,3,1,0
14_frame_836,3,1,0
14_frame_837,3,1,0
14_frame_838,3,1,0
14_frame_839,3,1,0
14_frame_840,3,1,0
14_frame_841,3,1,0
14_frame_842,3,1,0
14_frame_843,3,1,0
14_frame_844,3,1,0
14_frame_845,3,1,0
14_frame_846,3,1,0
14_frame_847,3,1,0
14_frame_848,3,1,0
14_frame_849,3,1,0
14_frame_850,3,1,0
14_frame_851,3,1,0
14_frame_852,3,1,0
14_frame_853,3,1,0
14_frame_854,3,1,0
14_frame_855,3,1,0
14_frame_856,3,1,0
14_frame_857,3,1,0
14_frame_858,3,1,0
14_frame_859,3,1,0
14_frame_860,3,1,0
14_frame_861,3,1,0
14_frame_862,3,1,0
14_frame_863,3,1,0
14_frame_864,3,1,0
14_frame_865,3,1,0
14_frame_866,3,1,0
14_frame_867,3,1,0
14_frame_868,3,1,0
14_frame_869,3,1,0
14_frame_870,3,1,0
14_frame_871,3,1,0
14_frame_872,3,1,0
14_frame_873,3,1,0
14_frame_874,3,1,0
14_frame_875,3,1,0
14_frame_876,3,1,0
14_frame_877,3,1,0
14_frame_878,3,1,0
14_frame_879,3,1,0
14_frame_880,3,1,0
14_frame_881,3,1,0
14_frame_882,3,1,0
14_frame_883,3,1,0
14_frame_884,3,1,0
14_frame_885,3,1,0
14_frame_886,3,1,0
14_frame_887,3,1,0
14_frame_888,3,1,0
14_frame_889,3,1,0
14_frame_890,3,1,0
14_frame_891,3,1,0
14_frame_892,3,1,0
14_frame_893,3,1,0
14_frame_894,3,1,0
14_frame_895,3,1,0
14_frame_896,3,1,0
14_frame_897,3,1,0
14_frame_898,3,1,0
14_frame_899,3,1,0
14_frame_900,3,1,0
14_frame_901,3,1,0
14_frame_902,3,1,0
14_frame_903,3,1,0
14_frame_904,3,1,0
14_frame_905,3,1,0
14_frame_906,3,1,0
14_frame_907,3,1,0
14_frame_908,3,1,0
14_frame_909,3,1,0
14_frame_910,3,1,0
14_frame_911,3,1,0
14_frame_912,3,1,0
14_frame_913,3,1,0
14_frame_914,3,1,0
14_frame_915,3,1,0
14_frame_916,3,1,0
14_frame_917,3,1,0
14_frame_918,3,1,0
14_frame_919,3,1,0
14_frame_920,3,1,0
14_frame_921,3,1,0
14_frame_922,3,1,0
14_frame_923,3,1,0
14_frame_924,3,1,0
14_frame_925,3,1,0
14_frame_926,3,1,0
14_frame_927,3,1,0
14_frame_928,3,1,0
14_frame_929,3,1,0
14_frame_930,3,1,0
14_frame_931,3,1,0
14_frame_932,3,1,0
14_frame_933,3,1,0
14_frame_934,3,1,0
14_frame_935,3,1,0
14_frame_936,3,1,0
14_frame_937,3,1,0
14_frame_938,3,1,0
14_frame_939,3,1,0
14_frame_940,3,1,0
14_frame_941,3,1,0
14_frame_942,3,1,0
14_frame_943,3,1,0
14_frame_944,3,1,0
14_frame_945,3,1,0
14_frame_946,3,1,0
14_frame_947,3,1,0
14_frame_948,3,1,0
14_frame_949,3,1,0
14_frame_950,3,1,0
14_frame_951,3,1,0
14_frame_952,3,1,0
14_frame_953,3,1,0
14_frame_954,3,1,0
14_frame_955,3,1,0
14_frame_956,3,1,0
14_frame_957,3,1,0
14_frame_958,3,1,0
14_frame_959,3,1,0
14_frame_960,3,1,0
14_frame_961,3,1,0
14_frame_962,3,1,0
14_frame_963,3,1,0
14_frame_964,3,1,0
14_frame_965,3,1,0
14_frame_966,3,1,0
14_frame_967,3,1,0
14_frame_968,3,1,0
14_frame_969,3,1,0
14_frame_970,3,1,0
14_frame_971,3,1,0
14_frame_972,3,1,0
14_frame_973,3,1,0
14_frame_974,3,1,0
14_frame_975,3,1,0
14_frame_976,3,1,0
14_frame_977,3,1,0
14_frame_978,3,1,0
14_frame_979,3,1,0
14_frame_980,3,1,0
14_frame_981,3,1,0
14_frame_982,3,1,0
14_frame_983,3,1,0
14_frame_984,3,1,0
14_frame_985,3,1,0
14_frame_986,3,1,0
14_frame_987,3,1,0
14_frame_988,3,1,0
14_frame_989,3,1,0
14_frame_990,3,1,0
14_frame_991,3,1,0
14_frame_992,3,1,0
14_frame_993,3,1,0
14_frame_994,3,1,0
14_frame_995,3,1,0
14_frame_996,3,1,0
14_frame_997,3,1,0
14_frame_998,3,1,0
14_frame_999,3,1,0
14_frame_1000,3,1,0
14_frame_1001,3,1,0
14_frame_1002,3,1,0
14_frame_1003,3,1,0
14_frame_1004,3,1,0
14_frame_1005,3,1,0
14_frame_1006,3,1,0
14_frame_1007,3,1,0
14_frame_1008,3,1,0
14_frame_1009,3,1,0
14_frame_1010,3,1,0
14_frame_1011,3,1,0
14_frame_1012,3,1,0
14_frame_1013,3,1,0
14_frame_1014,3,1,0
14_frame_1015,3,1,0
14_frame_1016,3,1,0
14_frame_1017,3,1,0
14_frame_1018,3,1,0
14_frame_1019,3,1,0
14_frame_1020,3,1,0
14_frame_1021,3,1,0
14_frame_1022,3,1,0
14_frame_1023,3,1,0
14_frame_1024,3,1,0
14_frame_1025,3,1,0
14_frame_1026,3,1,0
14_frame_1027,3,1,0
14_frame_1028,3,1,0
14_frame_1029,3,1,0
14_frame_1030,3,1,0
14_frame_1031,3,1,0
14_frame_1032,3,1,0
14_frame_1033,3,1,0
14_frame_1034,3,1,0
14_frame_1035,3,1,0
14_frame_1036,3,1,0
14_frame_1037,3,1,0
14_frame_1038,3,1,0
14_frame_1039,3,1,0
14_frame_1040,3,1,0
14_frame_1041,3,1,0
14_frame_1042,3,1,0
14_frame_1043,3,1,0
14_frame_1044,3,1,0
14_frame_1045,3,1,0
14_frame_1046,3,1,0
14_frame_1047,3,1,0
14_frame_1048,3,1,0
14_frame_1049,3,1,0
14_frame_1050,3,1,0
14_frame_1051,3,1,0
14_frame_1052,3,1,0
14_frame_1053,3,1,0
14_frame_1054,3,1,0
14_frame_1055,3,1,0
14_frame_1056,3,1,0
14_frame_1057,3,1,0
14_frame_1058,3,1,0
14_frame_1059,3,1,0
14_frame_1060,3,1,0
14_frame_1061,3,1,0
14_frame_1062,3,1,0
14_frame_1063,3,1,0
14_frame_1064,3,1,0
14_frame_1065,3,1,0
14_frame_1066,3,1,0
14_frame_1067,3,1,0
14_frame_1068,3,1,0
14_frame_1069,3,1,0
14_frame_1070,3,1,0
14_frame_1071,3,1,0
14_frame_1072,3,1,0
14_frame_1073,3,1,0
14_frame_1074,3,1,0
14_frame_1075,3,1,0
14_frame_1076,3,1,0
14_frame_1077,3,1,0
14_frame_1078,3,1,0
14_frame_1079,3,1,0
14_frame_1080,3,1,0
14_frame_1081,3,1,0
14_frame_1082,3,1,0
14_frame_1083,3,1,0
14_frame_1084,3,1,0
14_frame_1085,3,1,0
14_frame_1086,3,1,0
14_frame_1087,3,1,0
14_frame_1088,3,1,0
14_frame_1089,3,1,0
14_frame_1090,3,1,0
14_frame_1091,3,1,0
14_frame_1092,3,1,0
14_frame_1093,3,1,0
14_frame_1094,3,1,0
14_frame_1095,3,1,0
14_frame_1096,3,1,0
14_frame_1097,3,1,0
14_frame_1098,3,1,0
14_frame_1099,3,1,0
14_frame_1100,3,1,0
14_frame_1101,3,1,0
14_frame_1102,3,1,0
14_frame_1103,3,1,0
14_frame_1104,3,1,0
14_frame_1105,3,1,0
14_frame_1106,3,1,0
14_frame_1107,3,1,0
14_frame_1108,3,1,0
14_frame_1109,3,1,0
14_frame_1110,3,1,0
14_frame_1111,3,1,0
14_frame_1112,3,1,0
14_frame_1113,3,1,0
14_frame_1114,3,1,0
14_frame_1115,3,1,0
14_frame_1116,3,1,0
14_frame_1117,3,1,0
14_frame_1118,3,1,0
14_frame_1119,3,1,0
14_frame_1120,3,1,0
14_frame_1121,3,1,0
14_frame_1122,3,1,0
14_frame_1123,3,1,0
14_frame_1124,3,1,0
14_frame_1125,3,1,0
14_frame_1126,3,1,0
14_frame_1127,3,1,0
14_frame_1128,3,1,0
14_frame_1129,3,1,0
14_frame_1130,3,1,0
14_frame_1131,3,1,0
14_frame_1132,3,1,0
14_frame_1133,3,1,0
14_frame_1134,3,1,0
14_frame_1135,3,1,0
14_frame_1136,3,1,0
14_frame_1137,3,1,0
14_frame_1138,3,1,0
14_frame_1139,3,1,0
14_frame_1140,3,1,0
14_frame_1141,3,1,0
14_frame_1142,3,1,0
14_frame_1143,3,1,0
14_frame_1144,3,1,0
14_frame_1145,3,1,0
14_frame_1146,3,1,0
14_frame_1147,3,1,0
14_frame_1148,3,1,0
14_frame_1149,3,1,0
14_frame_1150,3,1,0
14_frame_1151,3,1,0
14_frame_1152,3,1,0
14_frame_1153,3,1,0
14_frame_1154,3,1,0
14_frame_1155,3,1,0
14_frame_1156,3,1,0
14_frame_1157,3,1,0
14_frame_1158,3,1,0
14_frame_1159,3,1,0
14_frame_1160,3,1,0
14_frame_1161,3,1,0
14_frame_1162,3,1,0
14_frame_1163,3,1,0
14_frame_1164,3,1,0
14_frame_1165,3,1,0
14_frame_1166,3,1,0
14_frame_1167,3,1,0
14_frame_1168,3,1,0
14_frame_1169,3,1,0
14_frame_1170,3,1,0
14_frame_1171,3,1,0
14_frame_1172,3,1,0
14_frame_1173,3,1,0
14_frame_1174,3,1,0
14_frame_1175,3,1,0
14_frame_1176,3,1,0
14_frame_1177,3,1,0
14_frame_1178,3,1,0
14_frame_1179,3,1,0
14_frame_1180,3,1,0
14_frame_1181,3,1,0
14_frame_1182,3,1,0
14_frame_1183,3,1,0
14_frame_1184,3,1,0
14_frame_1185,3,1,0
14_frame_1186,3,1,0
14_frame_1187,3,1,0
14_frame_1188,3,1,0
14_frame_1189,3,1,0
14_frame_1190,3,1,0
14_frame_1191,3,1,0
14_frame_1192,3,1,0
14_frame_1193,3,1,0
14_frame_1194,3,1,0
14_frame_1195,3,1,0
14_frame_1196,3,1,0
14_frame_1197,3,1,0
14_frame_1198,3,1,0
14_frame_1199,3,1,0
14_frame_1200,3,1,0
14_frame_1201,3,1,0
14_frame_1202,3,1,0
14_frame_1203,3,1,0
14_frame_1204,3,1,0
14_frame_1205,3,1,0
14_frame_1206,3,1,0
14_frame_1207,3,1,0
14_frame_1208,3,1,0
14_frame_1209,3,1,0
14_frame_1210,3,1,0
14_frame_1211,3,1,0
14_frame_1212,3,1,0
14_frame_1213,3,1,0
14_frame_1214,3,1,0
14_frame_1215,3,1,0
14_frame_1216,3,1,0
14_frame_1217,3,1,0
14_frame_1218,3,1,0
14_frame_1219,3,1,0
14_frame_1220,3,1,0
14_frame_1221,3,1,0
14_frame_1222,3,1,0
14_frame_1223,3,1,0
14_frame_1224,3,1,0
14_frame_1225,3,1,0
14_frame_1226,3,1,0
14_frame_1227,3,1,0
14_frame_1228,3,1,0
14_frame_1229,3,1,0
14_frame_1230,3,1,0
14_frame_1231,3,1,0
14_frame_1232,3,1,0
14_frame_1233,3,1,0
14_frame_1234,3,1,0
14_frame_1235,3,1,0
14_frame_1236,3,1,0
14_frame_1237,3,1,0
14_frame_1238,3,1,0
14_frame_1239,3,1,0
14_frame_1240,3,1,0
14_frame_1241,3,1,0
14_frame_1242,3,1,0
14_frame_1243,3,1,0
14_frame_1244,3,1,0
14_frame_1245,3,1,0
14_frame_1246,3,1,0
14_frame_1247,3,1,0
14_frame_1248,3,1,0
14_frame_1249,3,1,0
14_frame_1250,3,1,0
14_frame_1251,3,1,0
14_frame_1252,3,1,0
14_frame_1253,3,1,0
14_frame_1254,3,1,0
14_frame_1255,3,1,0
14_frame_1256,3,1,0
14_frame_1257,3,1,0
14_frame_1258,3,1,0
14_frame_1259,3,1,0
14_frame_1260,3,1,0
14_frame_1261,3,1,0
14_frame_1262,3,1,0
14_frame_1263,3,1,0
14_frame_1264,3,1,0
14_frame_1265,3,1,0
14_frame_1266,3,1,0
14_frame_1267,3,1,0
14_frame_1268,3,1,0
14_frame_1269,3,1,0
14_frame_1270,3,1,0
14_frame_1271,3,1,0
14_frame_1272,3,1,0
14_frame_1273,3,1,0
14_frame_1274,3,1,0
14_frame_1275,3,1,0
14_frame_1276,3,1,0
14_frame_1277,3,1,0
14_frame_1278,3,1,0
14_frame_1279,3,1,0
14_frame_1280,3,1,0
14_frame_1281,3,1,0
14_frame_1282,3,1,0
14_frame_1283,3,1,0
14_frame_1284,3,1,0
14_frame_1285,3,1,0
14_frame_1286,3,1,0
14_frame_1287,3,1,0
14_frame_1288,3,1,0
14_frame_1289,3,1,0
14_frame_1290,3,1,0
14_frame_1291,3,1,0
14_frame_1292,3,1,0
14_frame_1293,3,1,0
14_frame_1294,3,1,0
14_frame_1295,3,1,0
14_frame_1296,3,1,0
14_frame_1297,3,1,0
14_frame_1298,3,1,0
14_frame_1299,3,1,0
14_frame_1300,3,1,0
14_frame_1301,3,1,0
14_frame_1302,3,1,0
14_frame_1303,3,1,0
14_frame_1304,3,1,0
14_frame_1305,3,1,0
14_frame_1306,3,1,0
14_frame_1307,3,1,0
14_frame_1308,3,1,0
14_frame_1309,3,1,0
14_frame_1310,3,1,0
14_frame_1311,3,1,0
14_frame_1312,3,1,0
14_frame_1313,3,1,0
14_frame_1314,3,1,0
14_frame_1315,3,1,0
14_frame_1316,3,1,0
14_frame_1317,3,1,0
14_frame_1318,3,1,0
14_frame_1319,3,1,0
14_frame_1320,3,1,0
14_frame_1321,3,1,0
14_frame_1322,3,1,0
14_frame_1323,3,1,0
14_frame_1324,3,1,0
14_frame_1325,3,1,0
14_frame_1326,3,1,0
14_frame_1327,3,1,0
14_frame_1328,3,1,0
14_frame_1329,3,1,0
14_frame_1330,3,1,0
14_frame_1331,3,1,0
14_frame_1332,3,1,0
14_frame_1333,3,1,0
14_frame_1334,3,1,0
14_frame_1335,3,1,0
14_frame_1336,3,1,0
14_frame_1337,3,1,0
14_frame_1338,3,1,0
14_frame_1339,3,1,0
14_frame_1340,3,1,0
14_frame_1341,3,1,0
14_frame_1342,3,1,0
14_frame_1343,3,1,0
14_frame_1344,3,1,0
14_frame_1345,3,1,0
14_frame_1346,3,1,0
14_frame_1347,3,1,0
14_frame_1348,3,1,0
14_frame_1349,3,1,0
14_frame_1350,3,1,0
14_frame_1351,3,1,0
14_frame_1352,3,1,0
14_frame_1353,3,1,0
14_frame_1354,3,1,0
14_frame_1355,3,1,0
14_frame_1356,3,1,0
14_frame_1357,3,1,0
14_frame_1358,3,1,0
14_frame_1359,3,1,0
14_frame_1360,3,1,0
14_frame_1361,3,1,0
14_frame_1362,3,1,0
14_frame_1363,3,1,0
14_frame_1364,3,1,0
14_frame_1365,3,1,0
14_frame_1366,3,1,0
14_frame_1367,3,1,0
14_frame_1368,3,1,0
14_frame_1369,3,1,0
14_frame_1370,3,1,0
14_frame_1371,3,1,0
14_frame_1372,3,1,0
14_frame_1373,3,1,0
14_frame_1374,3,1,0
14_frame_1375,3,1,0
14_frame_1376,3,1,0
14_frame_1377,3,1,0
14_frame_1378,3,1,0
14_frame_1379,3,1,0
14_frame_1380,3,1,0
14_frame_1381,3,1,0
14_frame_1382,3,1,0
14_frame_1383,3,1,0
14_frame_1384,3,1,0
14_frame_1385,3,1,0
14_frame_1386,3,1,0
14_frame_1387,3,1,0
14_frame_1388,3,1,0
14_frame_1389,3,1,0
14_frame_1390,3,1,0
14_frame_1391,3,1,0
14_frame_1392,3,1,0
14_frame_1393,3,1,0
14_frame_1394,3,1,0
14_frame_1395,3,1,0
14_frame_1396,3,1,0
14_frame_1397,3,1,0
14_frame_1398,3,1,0
14_frame_1399,3,1,0
14_frame_1400,3,1,0
14_frame_1401,3,1,0
14_frame_1402,3,1,0
14_frame_1403,3,1,0
14_frame_1404,3,1,0
14_frame_1405,3,1,0
14_frame_1406,3,1,0
14_frame_1407,3,1,0
14_frame_1408,3,1,0
14_frame_1409,3,1,0
14_frame_1410,3,1,0
14_frame_1411,3,1,0
14_frame_1412,3,1,0
14_frame_1413,3,1,0
14_frame_1414,3,1,0
14_frame_1415,3,1,0
14_frame_1416,3,1,0
14_frame_1417,3,1,0
14_frame_1418,3,1,0
14_frame_1419,3,1,0
14_frame_1420,3,1,0
14_frame_1421,3,1,0
14_frame_1422,3,1,0
14_frame_1423,3,1,0
14_frame_1424,3,1,0
14_frame_1425,3,1,0
14_frame_1426,3,1,0
14_frame_1427,3,1,0
14_frame_1428,3,1,0
14_frame_1429,3,1,0
14_frame_1430,3,1,0
14_frame_1431,3,1,0
14_frame_1432,3,1,0
14_frame_1433,3,1,0
14_frame_1434,3,1,0
14_frame_1435,3,1,0
14_frame_1436,3,1,0
14_frame_1437,3,1,0
14_frame_1438,3,1,0
14_frame_1439,3,1,0
14_frame_1440,3,1,0
14_frame_1441,3,1,0
14_frame_1442,3,1,0
14_frame_1443,3,1,0
14_frame_1444,3,1,0
14_frame_1445,3,1,0
14_frame_1446,3,1,0
14_frame_1447,3,1,0
14_frame_1448,3,1,0
14_frame_1449,3,1,0
14_frame_1450,3,1,0
14_frame_1451,3,1,0
14_frame_1452,3,1,0
14_frame_1453,3,1,0
14_frame_1454,3,1,0
14_frame_1455,3,1,0
14_frame_1456,3,1,0
14_frame_1457,3,1,0
14_frame_1458,3,1,0
14_frame_1459,3,1,0
14_frame_1460,3,1,0
14_frame_1461,3,1,0
14_frame_1462,3,1,0
14_frame_1463,3,1,0
14_frame_1464,3,1,0
14_frame_1465,3,1,0
14_frame_1466,3,1,0
14_frame_1467,3,1,0
14_frame_1468,3,1,0
14_frame_1469,3,1,0
15_frame_0,21,1,1
15_frame_1,21,1,1
15_frame_2,21,1,1
15_frame_3,21,1,1
15_frame_4,21,1,1
15_frame_5,21,1,1
15_frame_6,21,1,1
15_frame_7,21,1,1
15_frame_8,21,1,1
15_frame_9,21,1,1
15_frame_10,21,1,1
15_frame_11,21,1,1
15_frame_12,21,1,1
15_frame_13,21,1,1
15_frame_14,21,1,1
15_frame_15,21,1,1
15_frame_16,21,1,1
15_frame_17,21,1,1
15_frame_18,21,1,1
15_frame_19,21,1,1
15_frame_20,21,1,1
15_frame_21,21,1,1
15_frame_22,21,1,1
15_frame_23,21,1,1
15_frame_24,21,1,1
15_frame_25,21,1,1
15_frame_26,21,1,1
15_frame_27,21,1,1
15_frame_28,21,1,1
15_frame_29,21,1,1
15_frame_30,21,1,1
15_frame_31,21,1,1
15_frame_32,21,1,1
15_frame_33,21,1,1
15_frame_34,21,1,1
15_frame_35,21,1,1
15_frame_36,21,1,1
15_frame_37,21,1,1
15_frame_38,21,1,1
15_frame_39,21,1,1
15_frame_40,21,1,1
15_frame_41,21,1,1
15_frame_42,21,1,1
15_frame_43,21,1,1
15_frame_44,21,1,1
15_frame_45,21,1,1
15_frame_46,21,1,1
15_frame_47,21,1,1
15_frame_48,21,1,1
15_frame_49,21,1,1
15_frame_50,21,1,1
15_frame_51,21,1,1
15_frame_52,21,1,1
15_frame_53,21,1,1
15_frame_54,21,1,1
15_frame_55,21,1,1
15_frame_56,21,1,1
15_frame_57,21,1,1
15_frame_58,21,1,1
15_frame_59,21,1,1
15_frame_60,21,1,1
15_frame_61,21,1,1
15_frame_62,21,1,1
15_frame_63,21,1,1
15_frame_64,21,1,1
15_frame_65,21,1,1
15_frame_66,21,1,1
15_frame_67,21,1,1
15_frame_68,21,1,1
15_frame_69,21,1,1
15_frame_70,21,1,1
15_frame_71,21,1,1
15_frame_72,21,1,1
15_frame_73,21,1,1
15_frame_74,21,1,1
15_frame_75,21,1,1
15_frame_76,21,1,1
15_frame_77,21,1,1
15_frame_78,21,1,1
15_frame_79,21,1,1
15_frame_80,21,1,1
15_frame_81,21,1,1
15_frame_82,21,1,1
15_frame_83,21,1,1
15_frame_84,21,1,1
15_frame_85,21,1,1
15_frame_86,21,1,1
15_frame_87,21,1,1
15_frame_88,21,1,1
15_frame_89,21,1,1
15_frame_90,21,1,1
15_frame_91,21,1,1
15_frame_92,21,1,1
15_frame_93,21,1,1
15_frame_94,21,1,1
